baths,balcony,no_of_rooms,flat_type,city,total_area_scaled,price_scaled
2,0,1,0,6,0.2297709923664122,0.3751137477250455
3,1,2,0,6,0.3435114503816794,0.3121812563748725
3,1,2,0,6,0.3816793893129771,0.499990000199996
2,1,2,0,6,0.24045801526717558,0.3500367492650147
3,0,3,0,6,0.5618320610687023,0.7185056298874023
3,1,2,0,6,0.4580152671755725,0.21899562008759824
3,1,2,0,6,0.30916030534351147,0.2561573768524629
2,1,1,0,6,0.1717557251908397,0.26858837823243537
2,0,1,1,6,0.24427480916030533,0.1875962480750385
2,1,1,0,6,0.21374045801526717,0.3118437631247375
2,0,1,1,6,0.16030534351145037,0.124947501049979
3,0,2,0,6,0.3534351145038168,0.21876312473750525
3,1,4,0,6,0.7156488549618321,0.749985000299994
2,1,1,0,6,0.2862595419847328,0.44389737205255897
2,0,1,0,6,0.2099236641221374,0.1749652506949861
2,0,2,0,6,0.26259541984732826,0.14705705885882284
3,0,2,0,6,0.3347328244274809,0.281182501349973
3,0,2,0,6,0.3889312977099237,0.4687306253874923
2,1,3,0,6,0.2480916030534351,0.16859037819243616
3,0,2,0,6,0.3145038167938931,0.1874562508749825
2,0,1,0,6,0.23740458015267177,0.18115387692246154
2,0,1,0,6,0.23931297709923663,0.1688947471050579
1,1,1,1,6,0.11908396946564885,0.1875862482750345
3,1,3,0,6,0.5152671755725191,0.34339938201235976
2,1,1,0,6,0.19083969465648856,0.0749985000299994
2,0,1,0,6,0.19083969465648856,0.10624787504249915
2,0,1,0,6,0.266793893129771,0.20620087598248035
3,1,3,0,6,0.4347328244274809,0.281185001299974
2,0,1,0,6,0.2099236641221374,0.13440356192876143
2,1,1,0,6,0.1717557251908397,0.124872502549949
2,1,1,1,6,0.1717557251908397,0.10631037379252414
2,1,1,0,6,0.17938931297709923,0.2123770024599508
1,0,1,0,6,0.1450381679389313,0.250082498350033
2,1,1,1,6,0.15725190839694655,0.08111087778244436
2,1,1,0,6,0.22900763358778625,0.15637187256254875
2,0,1,0,6,0.21564885496183206,0.11864762704745906
4,1,3,0,6,0.8061068702290076,0.46859062818743624
2,0,1,1,6,0.21755725190839695,0.20626462470750584
3,0,4,0,6,0.5343511450381679,0.499615007699846
3,1,3,0,6,0.4198473282442748,0.499802503949921
2,1,1,0,6,0.1717557251908397,0.10631037379252414
3,1,2,0,6,0.3465648854961832,0.26898962020759587
3,1,3,0,6,0.48778625954198473,0.5934593808123838
2,1,2,0,6,0.29236641221374043,0.312617497650047
3,0,3,0,6,0.6053435114503817,0.437132507349853
2,1,1,0,6,0.2480916030534351,0.15640312193756126
2,0,1,0,6,0.2366412213740458,0.31851862962740746
2,1,2,0,6,0.2881679389312977,0.37513312233755325
3,0,2,0,6,0.3683206106870229,0.22496112577748445
2,1,1,0,6,0.21641221374045802,0.2625866232675346
3,1,2,0,6,0.3473282442748092,0.312237505249895
4,1,3,0,6,0.8396946564885496,0.2378702425951481
1,1,1,1,6,0.10305343511450382,0.06867987640247195
1,0,1,1,6,0.09541984732824428,0.10624787504249915
2,1,2,0,6,0.2919847328244275,0.312687496250075
2,1,1,0,6,0.15267175572519084,0.1624967500649987
3,1,3,0,6,0.6679389312977099,0.93732500349993
2,0,1,0,6,0.19083969465648856,0.624987500249995
2,1,1,0,6,0.22900763358778625,0.10312293754124917
1,0,1,1,6,0.11450381679389313,0.09374812503749926
1,1,1,1,6,0.10305343511450382,0.09365437691246176
3,0,2,0,6,0.40076335877862596,0.2500262494750105
3,1,2,0,6,0.3435114503816794,0.2998065038699226
3,1,3,0,6,0.3896946564885496,0.8748518779624408
2,0,1,0,6,0.24618320610687022,0.15640937181256376
1,1,1,1,6,0.11946564885496183,0.11248212535749286
2,1,1,0,6,0.21946564885496184,0.1311692516149677
1,0,1,1,6,0.0916030534351145,0.0625487490250195
3,1,4,0,6,0.4530534351145038,0.9377112457750845
3,0,3,0,6,0.5916030534351145,0.9377312453750924
3,0,3,0,6,0.4866412213740458,0.6876893712125758
3,1,2,0,6,0.35,0.3748162536749265
1,0,1,1,6,0.12595419847328243,0.09363562728745425
2,0,1,0,6,0.17557251908396945,0.07187356252874942
4,0,5,0,6,0.3053435114503817,0.3124937501249975
2,0,2,0,6,0.2961832061068702,0.2376452470950581
2,0,1,1,6,0.15725190839694655,0.09372812543749125
2,1,1,0,6,0.19618320610687023,0.1876062478750425
1,0,1,1,6,0.12404580152671756,0.09384187316253675
2,1,1,0,6,0.2538167938931298,0.12510062298754024
3,0,2,0,6,0.32137404580152673,0.20628587428251435
2,1,1,0,6,0.24618320610687022,0.1749527509449811
2,0,2,0,6,0.22137404580152673,0.09388562228755425
3,0,2,0,6,0.5725190839694656,0.4059293814123717
2,1,2,0,6,0.2183206106870229,0.11547019059618807
1,0,1,1,6,0.11450381679389313,0.125059998800024
2,1,1,0,6,0.2385496183206107,0.18124637507249855
2,0,2,0,6,0.3053435114503817,0.499990000199996
1,0,1,0,6,0.12213740458015267,0.0875982480350393
1,1,1,1,6,0.1297709923664122,0.09371062578748425
2,1,1,0,6,0.2633587786259542,0.2251079978400432
2,0,1,0,6,0.27099236641221375,0.2689071218575628
2,1,1,0,6,0.20038167938931298,0.18735562788744226
2,1,1,0,6,0.19083969465648856,0.0999980000399992
2,1,1,0,6,0.24045801526717558,0.1626154976900462
3,1,3,0,6,0.5083969465648855,0.3121812563748725
2,1,1,1,6,0.21183206106870228,0.1623342533149337
3,1,4,0,6,0.6603053435114504,0.40654186916261675
3,0,2,0,6,0.31679389312977096,0.21890812183756325
1,0,1,1,6,0.11450381679389313,0.08118587628247435
1,0,1,1,6,0.10305343511450382,0.04370537589248215
1,0,1,1,6,0.13358778625954199,0.04374912501749965
3,1,2,0,6,0.36717557251908395,0.4876039979200416
3,1,2,0,6,0.43740458015267175,0.3939296214075719
2,0,1,0,6,0.19083969465648856,0.374992500149997
3,0,2,0,6,0.4580152671755725,0.7814843703125938
3,1,2,0,6,0.3244274809160305,0.15618437631247375
2,0,1,0,6,0.1648854961832061,0.14363712725745484
3,0,2,0,6,0.31679389312977096,0.1758527329453411
3,1,2,0,6,0.37404580152671757,0.2688821223575528
3,1,3,0,6,0.41908396946564885,0.249790004199916
3,1,3,0,6,0.5725190839694656,0.9374812503749925
3,1,3,0,6,0.5534351145038168,0.9370437591248175
2,0,1,0,6,0.21374045801526717,0.09694806103877922
2,1,1,0,6,0.21564885496183206,0.09075130997380053
2,0,1,0,6,0.2385496183206107,0.1374972500549989
3,1,2,0,6,0.3950381679389313,0.2496887562248755
1,0,1,1,6,0.11450381679389313,0.13124737505249895
2,1,1,1,6,0.16221374045801526,0.0937637497250055
2,1,1,0,6,0.21755725190839695,0.1873837523249535
1,1,1,1,6,0.10877862595419847,0.1375097498050039
2,1,1,0,6,0.21374045801526717,0.09379812403751925
2,1,1,1,6,0.20610687022900764,0.1373597528049439
2,0,1,0,6,0.2099236641221374,0.125122497550049
2,0,1,0,6,0.21870229007633588,0.22203305933881323
2,1,1,0,6,0.18854961832061068,0.16857412851742964
1,1,1,1,6,0.14885496183206107,0.14697831043379134
2,0,1,0,6,0.2538167938931298,0.11554143917121658
3,1,3,0,6,0.38625954198473283,0.46867312653746923
1,1,1,1,6,0.13358778625954199,0.040686686266274676
3,0,4,0,6,0.5725190839694656,0.6871737565248695
1,1,1,1,6,0.1450381679389313,0.1125727485450291
2,1,1,0,6,0.2099236641221374,0.15605937881242374
3,1,3,0,6,0.6183206106870229,0.750247495050099
2,1,1,0,6,0.19083969465648856,0.374992500149997
2,1,1,0,6,0.15267175572519084,0.0624987500249995
1,0,1,1,6,0.05725190839694656,0.15627812443751124
2,0,1,0,6,0.16793893129770993,0.06572368552628947
3,0,3,1,6,0.32061068702290074,0.15644687106257874
3,0,3,0,6,0.3114503816793893,0.499790004199916
1,0,1,1,6,0.13549618320610687,0.0874170016599668
2,1,2,0,6,0.2862595419847328,0.2812443751124977
2,0,1,0,6,0.19083969465648856,0.13124737505249895
1,1,1,1,6,0.13931297709923665,0.093757499850003
2,1,1,1,6,0.20496183206106872,0.21882312353752925
1,0,1,1,6,0.13549618320610687,0.0874170016599668
1,1,1,1,6,0.09770992366412214,0.14367712645747086
3,1,1,0,6,0.33244274809160307,0.19978162936741264
2,0,1,0,6,0.21259541984732824,0.17510337293254136
2,1,1,0,6,0.21259541984732824,0.17510337293254136
3,1,1,0,6,0.31679389312977096,0.13124112517749645
1,1,1,1,6,0.1183206106870229,0.08117962640747185
2,0,3,1,6,0.22900763358778625,0.1874962500749985
3,1,4,0,6,0.3698473282442748,0.8121268824623508
2,1,1,0,6,0.16221374045801526,0.094294989100218
2,1,1,0,6,0.20229007633587787,0.21862062758744824
2,0,1,0,6,0.21374045801526717,0.124947501049979
2,1,2,0,6,0.2595419847328244,0.4062918741625168
2,1,1,1,6,0.16030534351145037,0.124947501049979
2,0,1,0,6,0.2862595419847328,0.15609062818743624
3,1,1,0,6,0.36259541984732824,0.1371535069298614
1,0,1,1,6,0.1431297709923664,0.12491937661246776
2,0,1,0,6,0.2099236641221374,0.19387112257754846
3,1,3,2,6,0.5725190839694656,0.4124917501649967
2,0,1,0,6,0.21374045801526717,0.16869662606747865
2,1,1,0,6,0.23282442748091603,0.11437271254574909
2,0,1,0,6,0.21946564885496184,0.2623385032299354
2,0,1,0,6,0.2595419847328244,0.2001709965800684
2,0,1,0,6,0.17557251908396945,0.1874462510749785
2,1,1,0,6,0.26221374045801527,0.1751814963700726
1,0,1,0,6,0.14694656488549618,0.2187237505249895
3,1,1,0,6,0.3816793893129771,0.1749965000699986
2,0,1,1,6,0.15916030534351144,0.08131337373252535
2,1,1,0,6,0.21755725190839695,0.09048569028619427
2,0,1,0,6,0.26717557251908397,0.15618437631247375
2,1,1,0,6,0.22595419847328244,0.16871662566748666
2,1,1,1,6,0.15267175572519084,0.0749985000299994
3,1,3,0,6,0.5343511450381679,0.6877362452750945
3,0,2,0,6,0.3816793893129771,0.1999960000799984
2,1,2,0,6,0.2862595419847328,0.15609062818743624
3,1,2,0,6,0.41030534351145037,0.34399312013759725
2,1,1,1,6,0.15267175572519084,0.12199756004879903
2,0,1,0,6,0.19083969465648856,0.09374812503749926
2,0,1,1,6,0.23091603053435114,0.27489137717245654
1,0,1,1,6,0.08396946564885496,0.09377312453750924
1,0,1,1,6,0.08587786259541985,0.07185793784124317
2,1,1,1,6,0.2248091603053435,0.18737187756244875
2,0,1,1,6,0.2099236641221374,0.23133912321753564
3,1,1,0,6,0.3244274809160305,0.624737505249895
1,1,2,1,6,0.07633587786259542,0.1749965000699986
2,0,2,0,6,0.2862595419847328,0.374992500149997
1,0,1,1,6,0.09809160305343512,0.07179793904121917
2,0,1,0,6,0.2385496183206107,0.0999980000399992
2,0,1,1,6,0.25190839694656486,0.374955000899982
3,0,2,0,6,0.3110687022900763,0.15637499750005
2,0,1,0,6,0.19083969465648856,0.15624687506249876
1,1,1,1,6,0.1049618320610687,0.18751187476250475
2,0,1,0,6,0.16221374045801526,0.08898259534809304
3,0,3,0,6,0.4122137404580153,0.2625697486050279
2,0,1,0,6,0.1717557251908397,0.15609062818743624
2,0,1,0,6,0.24236641221374045,0.09366062678746426
2,1,1,0,6,0.26145038167938933,0.19993037639247216
2,1,1,0,6,0.21374045801526717,0.3251434971300574
3,1,4,0,6,0.6106870229007634,0.46899062018759624
1,0,1,1,6,0.10725190839694657,0.07007297354052919
2,0,1,0,6,0.22900763358778625,0.1874962500749985
3,0,2,0,6,0.3702290076335878,0.249770004599908
2,0,1,0,6,0.2099236641221374,0.28118187636247277
1,1,1,1,6,0.12213740458015267,0.1749965000699986
1,0,1,1,6,0.13358778625954199,0.06868612627747445
1,1,1,1,6,0.13358778625954199,0.06868612627747445
2,1,1,0,6,0.22519083969465647,0.1500782484350313
4,1,4,0,6,0.8396946564885496,0.624237515249695
2,0,1,0,6,0.2538167938931298,0.13756912361752766
2,0,1,0,6,0.22328244274809161,0.1499032519349613
4,1,3,0,6,0.8034351145038168,0.5630762384752305
2,1,1,1,6,0.1717557251908397,0.1999647507049859
2,1,1,0,6,0.23282442748091603,0.16889037219255615
1,0,1,1,6,0.11450381679389313,0.1874962500749985
2,0,1,0,6,0.2480916030534351,0.15640312193756126
3,0,2,0,6,0.4580152671755725,0.875232495350093
3,1,2,0,6,0.3435114503816794,0.5934256314873703
2,0,1,0,6,0.2129770992366412,0.13112737745245095
3,1,2,0,6,0.31679389312977096,0.34392437151256977
2,0,1,0,6,0.19083969465648856,0.2999940001199976
1,0,1,1,6,0.10190839694656488,0.06875112497750045
2,1,1,0,6,0.19083969465648856,0.1874962500749985
4,1,4,0,6,0.8015267175572519,0.6877362452750945
3,1,2,0,6,0.7633587786259542,0.4374912501749965
2,0,1,1,6,0.16526717557251908,0.08118587628247435
1,0,1,1,6,0.13549618320610687,0.0749922501549969
2,0,1,0,6,0.2099236641221374,0.2935566288674227
2,1,1,0,6,0.26717557251908397,0.3250559988800224
2,0,1,0,6,0.26717557251908397,0.1124352512949741
2,0,1,1,6,0.19083969465648856,0.1874962500749985
1,0,1,1,6,0.13358778625954199,0.0750297494050119
3,0,3,0,6,0.5477099236641222,0.4062762494750105
2,0,1,0,6,0.23396946564885496,0.13102612947741046
3,0,2,0,6,0.4961832061068702,0.34368062638747227
1,1,1,1,6,0.1431297709923664,0.09374812503749926
2,0,2,0,6,0.30343511450381677,0.1435940031199376
2,1,2,0,6,0.1618320610687023,0.1876162476750465
2,1,1,0,6,0.19083969465648856,0.1374972500549989
3,1,2,0,6,0.32175572519083967,0.31243062638747227
3,1,5,0,6,0.6870229007633588,0.6626117477650447
2,0,1,1,6,0.2480916030534351,0.14380962380752385
2,0,1,0,6,0.1717557251908397,0.34368062638747227
2,1,1,1,6,0.15267175572519084,0.0749985000299994
3,1,2,0,6,0.30877862595419847,0.6562881242375153
2,0,1,0,6,0.22824427480916032,0.1625779984400312
2,1,2,0,6,0.15267175572519084,0.15624687506249876
2,0,2,0,6,0.15267175572519084,0.15624687506249876
3,0,2,0,6,0.42366412213740456,0.46896562068758624
2,0,1,0,6,0.2099236641221374,0.1749652506949861
2,1,1,0,6,0.2480916030534351,0.2624322513549729
3,1,3,0,6,0.6400763358778626,0.9998912521749564
2,1,1,0,6,0.25190839694656486,0.18108387832243356
2,1,1,0,6,0.15267175572519084,0.249995000099998
2,0,1,0,6,0.2099236641221374,0.15605937881242374
2,0,1,0,6,0.2480916030534351,0.2498387532249355
2,1,1,0,6,0.2679389312977099,0.28123312533749323
3,1,2,0,6,0.3137404580152672,0.375029999400012
2,0,2,0,6,0.28931297709923665,0.21886812263754724
2,0,1,0,6,0.22900763358778625,0.15637187256254875
3,0,2,0,6,0.3435114503816794,0.2812443751124977
4,1,5,0,6,0.7633587786259542,0.874982500349993
2,1,1,0,6,0.2198473282442748,0.1875562488750225
3,1,3,0,6,0.6870229007633588,0.6378622427551449
2,1,1,0,6,0.22900763358778625,0.2812443751124977
3,0,2,0,6,0.3244274809160305,0.40639812203755926
2,1,1,0,6,0.16412213740458015,0.4063418731625367
2,0,1,0,6,0.2480916030534351,0.1373097538049239
2,0,1,0,6,0.22366412213740458,0.21864687706245875
2,0,2,0,6,0.2862595419847328,0.2249955000899982
2,0,1,0,6,0.1946564885496183,0.2623260034799304
2,1,1,0,6,0.23091603053435114,0.1625904981900362
2,1,1,0,6,0.23282442748091603,0.34388062238755224
2,1,1,0,6,0.2416030534351145,0.2686240025199496
2,1,1,0,6,0.22137404580152673,0.2374327513449731
3,1,3,0,6,0.7061068702290076,0.4879277414451711
2,1,2,0,6,0.17938931297709923,0.1125039999200016
4,1,2,0,6,0.8396946564885496,0.9377312453750924
3,0,2,0,6,0.3374045801526718,0.30607887842243153
2,0,2,0,6,0.2786259541984733,0.375029999400012
2,1,1,0,6,0.17251908396946564,0.1500044999100018
3,1,2,0,6,0.648854961832061,0.750109997800044
2,0,1,0,6,0.1984732824427481,0.21872062558748825
2,1,1,0,6,0.20725190839694657,0.2124445011099778
3,0,2,0,6,0.4675572519083969,0.49994312613747727
2,0,1,1,6,0.15648854961832062,0.24368887622247554
3,0,4,0,6,0.5534351145038168,0.8119837603247935
3,1,2,0,6,0.36259541984732824,0.34377437451250975
3,0,2,0,6,0.3282442748091603,0.3251809963800724
2,1,1,0,6,0.22748091603053436,0.17879642407151858
3,1,2,0,6,0.36259541984732824,0.5123960020799584
3,1,3,0,6,0.5725190839694656,0.874670006599868
2,1,1,0,6,0.2480916030534351,0.34368062638747227
2,0,1,0,6,0.26717557251908397,0.374930001399972
2,1,1,0,6,0.2362595419847328,0.4874527509449811
3,0,2,0,6,0.3736641221374046,0.45644962100757985
3,0,3,0,6,0.5488549618320611,0.5940618687626248
3,1,2,0,6,0.3606870229007634,0.4063418731625367
2,0,2,0,6,0.24236641221374045,0.32503412431751366
3,1,2,0,6,0.3709923664122137,0.4750554988900222
3,1,2,0,6,0.38778625954198476,0.3949621007579848
2,0,1,0,6,0.23435114503816795,0.2248730025399492
2,0,1,0,6,0.15839694656488548,0.15614062718745625
3,0,2,0,6,0.4198473282442748,0.4063043739125218
2,0,1,0,6,0.24045801526717558,0.1874212515749685
3,1,3,0,6,0.7625954198473283,0.937792494150117
3,0,2,0,6,0.38091603053435114,0.36862887742245154
2,0,1,0,6,0.2450381679389313,0.1998185036299274
2,1,1,0,6,0.25763358778625955,0.18435568788624226
3,1,2,0,6,0.33587786259541985,0.3437431251374973
2,0,1,0,6,0.26717557251908397,0.2624947501049979
3,0,2,0,6,0.3083969465648855,0.5312493750124998
2,0,2,0,6,0.26717557251908397,0.3644302113957721
3,0,3,0,6,0.5851145038167939,0.656302498950021
2,1,1,0,6,0.1717557251908397,0.2373702525949481
2,0,1,0,6,0.2748091603053435,0.21869562608747825
2,1,1,0,6,0.23015267175572518,0.31242312653746923
2,1,1,1,6,0.15267175572519084,0.06874862502749945
3,0,2,0,6,0.36946564885496186,0.28131937361252773
3,1,2,0,6,0.36259541984732824,0.2873692526149477
3,1,2,0,6,0.4198473282442748,0.62492500149997
3,0,2,0,6,0.44274809160305345,0.5625887482250355
2,1,2,0,6,0.22328244274809161,0.19999287514249714
2,0,1,0,6,0.17938931297709923,0.1874087518249635
2,1,1,0,6,0.2152671755725191,0.13429981400371993
3,1,2,0,6,0.31679389312977096,0.20645837083258334
3,1,2,0,6,0.3561068702290076,0.406429996400072
3,0,2,0,6,0.44198473282442746,0.4002257454850903
2,0,1,0,6,0.23091603053435114,0.21552693946121076
2,0,1,0,6,0.183206106870229,0.11879762404751905
2,0,2,0,6,0.23129770992366414,0.3499580008399832
2,1,2,0,6,0.21374045801526717,0.23134537309253814
3,0,2,0,6,0.40076335877862596,0.4501784964300714
3,1,2,0,6,0.3297709923664122,0.40607187856242877
2,1,2,0,6,0.26564885496183205,0.34364312713745726
3,1,2,0,6,0.7618320610687023,0.20583338333233336
3,0,2,0,6,0.4198473282442748,0.3437431251374973
2,0,2,0,6,0.25572519083969464,0.34378687426251475
3,1,3,0,6,0.5477099236641222,0.4251102477950441
2,0,1,0,6,0.24045801526717558,0.2626259974800504
2,1,2,0,6,0.2767175572519084,0.281384997300054
2,0,1,0,6,0.17061068702290078,0.1813107487850243
3,0,3,0,6,0.5076335877862596,0.3873547529049419
2,1,1,0,6,0.2900763358778626,0.2935441291174177
2,1,2,0,6,0.24236641221374045,0.18732125357492851
3,0,2,0,6,0.5152671755725191,0.4370537589248215
2,1,2,0,6,0.2954198473282443,0.500187496250075
3,0,2,0,6,0.35,0.2687902491950161
3,0,3,0,6,0.5343511450381679,0.874982500349993
3,1,2,0,6,0.3816793893129771,0.31874362512749743
3,1,2,0,6,0.33587786259541985,0.5499890002199956
3,1,2,0,6,0.35725190839694654,0.5563238735225295
2,0,2,0,6,0.2862595419847328,0.2376514969700606
4,1,3,0,6,0.9541984732824428,0.5624887502249954
3,1,3,0,6,0.5343511450381679,0.9371062578748425
3,1,2,0,6,0.3511450381679389,0.34384312313753723
2,0,1,0,6,0.20229007633587787,0.3501242475150497
3,0,2,0,6,0.4580152671755725,0.5812383752324953
3,1,2,0,6,0.36412213740458016,0.5974305513889723
2,1,1,0,6,0.24732824427480915,0.1875112497750045
3,1,2,0,6,0.31603053435114503,0.21889812203755926
3,0,3,0,6,0.46984732824427483,0.5308581328373433
3,0,2,0,6,0.44770992366412216,0.5938193736125278
3,1,3,0,6,0.4297709923664122,0.499652506949861
2,1,2,0,6,0.29961832061068705,0.3439212465750685
3,0,1,0,6,0.3816793893129771,0.15624687506249876
3,1,2,0,6,0.35458015267175574,0.4372018809623808
2,0,1,0,6,0.26221374045801527,0.39974013019739607
2,0,1,0,6,0.26717557251908397,0.15618437631247375
3,0,2,0,6,0.40419847328244274,0.749227515449691
3,1,2,0,6,0.40076335877862596,0.3996482570348593
3,0,3,0,6,0.43587786259541983,0.499615007699846
3,0,2,0,6,0.40076335877862596,0.624737505249895
2,0,1,0,6,0.19083969465648856,0.14374712505749884
3,0,2,0,6,0.383587786259542,0.46857187856242877
2,1,1,0,6,0.22519083969465647,0.2374702505949881
2,1,1,0,6,0.20610687022900764,0.250082498350033
2,1,1,0,6,0.2480916030534351,0.1876837463250735
3,0,2,0,6,0.383587786259542,0.46857187856242877
2,0,1,0,6,0.22519083969465647,0.21866437671246575
2,1,1,0,6,0.2099236641221374,0.1124040019199616
2,0,1,0,6,0.22137404580152673,0.250119997600048
2,1,1,0,6,0.2099236641221374,0.2626197476050479
2,1,1,0,6,0.24045801526717558,0.34373687526249475
3,0,2,0,6,0.40076335877862596,0.44361612767744646
3,1,2,0,6,0.3110687022900763,0.41869787604247916
2,1,1,0,6,0.22900763358778625,0.2812443751124977
3,0,2,0,6,0.3435114503816794,0.5124272514549709
2,1,1,0,6,0.24961832061068703,0.1373372532549349
1,1,1,1,6,0.13358778625954199,0.0750297494050119
1,0,1,1,6,0.13396946564885495,0.0750247495050099
2,0,1,0,6,0.21183206106870228,0.13111612767744646
2,0,1,0,6,0.22137404580152673,0.125059998800024
2,1,2,0,6,0.2721374045801527,0.41887912241755165
3,0,3,0,6,0.4961832061068702,0.62480000399992
3,1,2,0,6,0.38549618320610685,0.249970000599988
2,0,1,0,6,0.2099236641221374,0.28118187636247277
2,1,1,0,6,0.22519083969465647,0.22825168496630066
2,0,2,0,6,0.29770992366412213,0.4314288714225715
3,1,2,0,6,0.31793893129770995,0.40607937841243175
2,0,2,0,6,0.2694656488549618,0.3000439991200176
2,1,1,0,6,0.19351145038167938,0.1562162506749865
3,1,2,0,6,0.4637404580152672,0.3933483830323394
3,0,2,0,6,0.4580152671755725,0.2122457550848983
2,1,1,0,6,0.2099236641221374,0.21862062758744824
3,1,2,0,6,0.3435114503816794,0.49386512269754607
2,1,1,0,6,0.22900763358778625,0.15637187256254875
3,1,2,0,6,0.36908396946564886,0.40613187736245276
3,0,2,0,6,0.40458015267175573,0.5810008799824004
2,0,2,0,6,0.26908396946564883,0.22515487190256195
2,1,1,0,6,0.22900763358778625,0.1874962500749985
2,1,2,0,6,0.23129770992366414,0.3624565008699826
3,0,2,0,6,0.416412213740458,0.5939012469750605
2,0,1,0,6,0.21755725190839695,0.09369187616247675
2,0,1,0,6,0.2297709923664122,0.2280029399412012
2,1,1,0,6,0.2099236641221374,0.2626197476050479
2,1,2,0,6,0.28435114503816794,0.2812318753624927
2,1,1,0,6,0.15648854961832062,0.2623947521049579
2,1,1,0,6,0.2480916030534351,0.2250579988400232
3,1,2,0,6,0.3435114503816794,0.14399712005759885
2,1,1,0,6,0.24580152671755726,0.249947501049979
3,1,2,0,6,0.48854961832061067,0.34399312013759725
2,1,1,0,6,0.22786259541984732,0.23133287334253316
2,0,2,0,6,0.2480916030534351,0.2376514969700606
3,1,2,0,6,0.33969465648854963,0.3126062478750425
2,1,1,0,6,0.26717557251908397,0.28130687386252273
3,0,1,0,6,0.3053435114503817,0.36899262014759704
4,1,4,0,6,0.9015267175572519,0.43105637887242254
3,1,2,0,6,0.3549618320610687,0.3127062458750825
3,0,5,0,6,0.3816793893129771,0.499990000199996
3,0,2,0,6,0.3816793893129771,0.1999960000799984
2,1,1,0,6,0.2538167938931298,0.24978562928741424
3,1,2,0,6,0.3244274809160305,0.5312393752124958
2,1,1,0,6,0.22900763358778625,0.40611687766244675
2,1,1,0,6,0.17557251908396945,0.12189756204875903
2,0,1,0,6,0.21183206106870228,0.0998980020399592
2,0,1,0,6,0.18129770992366412,0.10301356472870543
2,1,2,0,6,0.22900763358778625,0.46874062518749626
3,0,2,0,6,0.3244274809160305,0.17477775444491112
3,1,3,0,6,0.7633587786259542,0.7812343753124937
1,0,1,0,6,0.1366412213740458,0.28124812503749924
2,1,1,0,6,0.1984732824427481,0.2125457490850183
2,1,1,0,6,0.20038167938931298,0.12501312473750525
3,0,2,0,6,0.3053435114503817,0.21899562008759824
3,1,2,0,6,0.4580152671755725,0.46874062518749626
2,1,2,0,6,0.2862595419847328,0.1499970000599988
1,0,1,1,6,0.11450381679389313,0.10631037379252414
2,1,1,0,6,0.16068702290076337,0.10630037399252015
2,1,2,0,6,0.1984732824427481,0.1875212495750085
2,1,1,0,6,0.26717557251908397,0.28130687386252273
2,1,2,0,6,0.29770992366412213,0.34368062638747227
3,1,2,0,6,0.32137404580152673,0.20628587428251435
1,0,1,1,6,0.11450381679389313,0.15618437631247375
2,0,2,0,6,0.23969465648854962,0.21861812763744726
2,0,2,0,6,0.28740458015267173,0.1251837463250735
1,1,1,1,6,0.12404580152671756,0.11557581348373032
3,0,3,0,6,0.6030534351145038,0.5371892562148757
2,1,4,0,6,0.2862595419847328,0.7813906221875563
3,1,2,0,6,0.3816793893129771,0.1874962500749985
2,1,1,0,6,0.23473282442748092,0.11569456110877782
1,1,1,0,6,0.14122137404580154,0.16880912381752364
2,1,1,0,6,0.18129770992366412,0.10479477910441791
2,0,1,0,6,0.1732824427480916,0.20628212435751284
3,1,2,0,6,0.31755725190839695,0.40611187776244473
3,0,2,0,6,0.3816793893129771,0.3249935001299974
2,1,1,0,6,0.17061068702290078,0.1748852522949541
2,1,4,0,6,0.2862595419847328,0.2498387532249355
2,0,1,0,6,0.2183206106870229,0.09688056238875223
2,0,1,1,6,0.1717557251908397,0.124872502549949
3,0,2,0,6,0.35877862595419846,0.28140687186256275
2,1,1,0,6,0.17022900763358778,0.19372737545249094
2,1,2,0,6,0.19083969465648856,0.21874562508749826
2,0,1,1,6,0.26717557251908397,0.249807503849923
2,1,2,0,6,0.29809160305343513,0.23136662266754665
2,1,1,0,6,0.17061068702290078,0.16873912521749565
3,1,2,0,6,0.36259541984732824,0.28143187136257275
2,0,1,0,6,0.24045801526717558,0.3248372532549349
2,1,1,0,6,0.2099236641221374,0.125122497550049
3,0,2,0,6,0.3423664122137405,0.093622502549949
2,0,1,0,6,0.20229007633587787,0.312362502749945
2,1,2,0,6,0.15839694656488548,0.11879137417251655
2,1,2,0,6,0.2862595419847328,0.23108912821743566
2,0,1,0,6,0.25190839694656486,0.21862062758744824
2,0,2,0,6,0.2729007633587786,0.3749206265874683
2,1,1,1,6,0.1717557251908397,0.124872502549949
2,1,1,1,6,0.15267175572519084,0.1374972500549989
2,0,2,0,6,0.27404580152671754,0.15616187676246476
2,0,1,0,6,0.20038167938931298,0.09384187316253675
2,0,1,0,6,0.20419847328244276,0.13441606167876644
3,0,2,0,6,0.32251908396946566,0.18748062538749224
2,1,1,0,6,0.23396946564885496,0.1126364972700546
3,0,4,0,6,0.4580152671755725,0.500239995200096
1,1,1,1,6,0.13931297709923665,0.218767499650007
3,1,2,0,6,0.5454198473282442,0.6698303533929322
3,0,3,0,6,0.5725190839694656,0.21843313133737324
3,1,2,0,6,0.36259541984732824,0.6560806283874322
3,1,2,0,6,0.30916030534351147,0.2875442491150177
